PENTAD,PENTAD ID,POINT SITE FARM,BioGaps Track No,Track Date ,Track time,Observer,Family,Genus,SPECIES,NO_SPEC,DETERMINED,Country,Prov,Distr,Locality,QDS,LAT1,LONG1,LATDEC1,LONDEC1,LAT2,LONG2,LATDEC2,LONDEC2,ALT,DD1,MM1,YYYY1,DD2,MM2,YYYY2,Collectors,MAIN VEGETATION TYPE,BIOREGION,GENERAL HABITAT,COLLECTION METHOD,WEATHER AT NIGHT,SPECIMEN DATA
3155_2125,3420,Droogvoetsfontein,2017/02/22 22:25,2017/02/22, 22:25:49,LP,Buthidae,Uroplectes,carinatus,4,"L. Prendini, 2017",South Africa,Northern Cape Prov.,Fraserburg Distr.,"Farm Droogvoets Fontein 356, near windpump",3121CD,"31°57'32.2""S","21°22'50.7""E",-31.95894444,21.38075,,,,,1362 m,22,2,2017,23,2,2017,L. Prendini & R. Christiaan,Western Upper Karoo,Upper Karoo Bioregion,"Nama karoo on low, rolling rocky hills intersected by sandy washes, small, mostly spiny bushes on sandy to shalely-loam soil with scattered sandstone outcrops and loose stones in places","night, UV light detection","cold, windy, moonless night","specimens uncommon, sitting or walking on ground or sitting in bushes"
3155_2125,3420,Droogvoetsfontein,2017/02/23 11:32,2017/02/23, 11:32:45,RC,Scorpionidae,Opistophthalmus,karrooensis,1,"L. Prendini, 2017",South Africa,Northern Cape Prov.,Fraserburg Distr.,"Farm Droogvoets Fontein 356, near windpump",3121CD,"31°57'32.2""S","21°22'50.7""E",-31.95894444,21.38075,,,,,1362 m,23,2,2017,,,,L. Prendini & R. Christiaan,Western Upper Karoo,Upper Karoo Bioregion,"Nama karoo on low, rolling rocky hills intersected by sandy washes, small, mostly spiny bushes on sandy to shalely-loam soil with scattered sandstone outcrops and loose stones in places","day, rock-rolling",,"specimens collected in scrapes under stones, mostly under flat sandstones, on sandy-loam soil, in daytime"
3155_2125,3420,Droogvoetsfontein,2017/02/23 11:32,2017/02/23, 11:32:57,LP,Scorpionidae,Opistophthalmus,karrooensis,7,"L. Prendini, 2017",South Africa,Northern Cape Prov.,Fraserburg Distr.,"Farm Droogvoets Fontein 356, near windpump",3121CD,"31°57'32.2""S","21°22'50.7""E",-31.95894444,21.38075,,,,,1362 m,23,2,2017,,,,L. Prendini & R. Christiaan,Western Upper Karoo,Upper Karoo Bioregion,"Nama karoo on low, rolling rocky hills intersected by sandy washes, small, mostly spiny bushes on sandy to shalely-loam soil with scattered sandstone outcrops and loose stones in places","day, rock-rolling",,"specimens collected in scrapes under stones, mostly under flat sandstones, on sandy-loam soil, in daytime"
3155_2250,3437,Taaiboschfontein,2012/02/27 21:31,2012/02/27, 21:31:43,RC,Buthidae,Parabuthus,capensis,1,"L. Prendini, 2017",South Africa,Western Cape Prov.,Beaufort West Distr.,Farm Taaiboschfontein 61,3122DD,"31°55'04.0""S","22°52'58.3""E",-31.91777778,22.88286111,,,,,1220 m,27,2,2017,,,,L. Prendini & R. Christiaan,Upper Karoo Hardeveld,Upper Karoo Bioregion,"Nama karoo on lower slopes of large, rocky mountain intersected by dry riverbed, many loose and embedded dolerite stones, some emergent sandstone in places, moderate bush cover with Acacia karoo in riverbed, on sandy to gravelly-loam soil","night, UV light detection","warm, still, moonless night, becoming cooler later","specimens uncommon, sitting or walking on ground or bushes"
3155_2250,3437,Taaiboschfontein,2012/02/27 21:31,2012/02/27, 21:31:43,RC,Scorpionidae,Opistophthalmus,karrooensis,1,"L. Prendini, 2017",South Africa,Western Cape Prov.,Beaufort West Distr.,Farm Taaiboschfontein 61,3122DD,"31°55'04.0""S","22°52'58.3""E",-31.91777778,22.88286111,,,,,1220 m,27,2,2017,,,,L. Prendini & R. Christiaan,Upper Karoo Hardeveld,Upper Karoo Bioregion,"Nama karoo on lower slopes of large, rocky mountain intersected by dry riverbed, many loose and embedded dolerite stones, some emergent sandstone in places, moderate bush cover with Acacia karoo in riverbed, on sandy to gravelly-loam soil","night, UV light detection","warm, still, moonless night, becoming cooler later","specimens uncommon, sitting on ground or under rocks, mostly near narrow rocky ravine of dry riverbed"
3155_2250,3437,Taaiboschfontein,2017/02/27 21:24,2017/02/27, 21:24:03,LP,Buthidae,Parabuthus,capensis,1,"L. Prendini, 2017",South Africa,Western Cape Prov.,Beaufort West Distr.,Farm Taaiboschfontein 61,3122DD,"31°55'04.0""S","22°52'58.3""E",-31.91777778,22.88286111,,,,,1220 m,27,2,2017,,,,L. Prendini & R. Christiaan,Upper Karoo Hardeveld,Upper Karoo Bioregion,"Nama karoo on lower slopes of large, rocky mountain intersected by dry riverbed, many loose and embedded dolerite stones, some emergent sandstone in places, moderate bush cover with Acacia karoo in riverbed, on sandy to gravelly-loam soil","night, UV light detection","warm, still, moonless night, becoming cooler later","specimens uncommon, sitting or walking on ground or bushes"
3155_2250,3437,Taaiboschfontein,2017/02/27 21:24,2017/02/27, 21:24:03,LP,Buthidae,Uroplectes,carinatus,7,"L. Prendini, 2017",South Africa,Western Cape Prov.,Beaufort West Distr.,Farm Taaiboschfontein 61,3122DD,"31°55'04.0""S","22°52'58.3""E",-31.91777778,22.88286111,,,,,1220 m,27,2,2017,,,,L. Prendini & R. Christiaan,Upper Karoo Hardeveld,Upper Karoo Bioregion,"Nama karoo on lower slopes of large, rocky mountain intersected by dry riverbed, many loose and embedded dolerite stones, some emergent sandstone in places, moderate bush cover with Acacia karoo in riverbed, on sandy to gravelly-loam soil","night, UV light detection","warm, still, moonless night, becoming cooler later","specimens uncommon, sitting or walking on ground or bushes"
3155_2250,3437,Taaiboschfontein,2017/02/27 21:24,2017/02/27, 21:24:03,LP,Scorpionidae,Opistophthalmus,karrooensis,7,"L. Prendini, 2017",South Africa,Western Cape Prov.,Beaufort West Distr.,Farm Taaiboschfontein 61,3122DD,"31°55'04.0""S","22°52'58.3""E",-31.91777778,22.88286111,,,,,1220 m,27,2,2017,,,,L. Prendini & R. Christiaan,Upper Karoo Hardeveld,Upper Karoo Bioregion,"Nama karoo on lower slopes of large, rocky mountain intersected by dry riverbed, many loose and embedded dolerite stones, some emergent sandstone in places, moderate bush cover with Acacia karoo in riverbed, on sandy to gravelly-loam soil","night, UV light detection","warm, still, moonless night, becoming cooler later","specimens uncommon, sitting on ground or under rocks, mostly near narrow rocky ravine of dry riverbed"
3155_2250,3437,Taaiboschfontein,2017/02/27 21:24,2017/02/27, 21:24:03,LP,Scorpionidae,Opistophthalmus,sp.,1,"L. Prendini, 2017",South Africa,Western Cape Prov.,Beaufort West Distr.,Farm Taaiboschfontein 61,3122DD,"31°55'04.0""S","22°52'58.3""E",-31.91777778,22.88286111,,,,,1220 m,27,2,2017,,,,L. Prendini & R. Christiaan,Upper Karoo Hardeveld,Upper Karoo Bioregion,"Nama karoo on lower slopes of large, rocky mountain intersected by dry riverbed, many loose and embedded dolerite stones, some emergent sandstone in places, moderate bush cover with Acacia karoo in riverbed, on sandy to gravelly-loam soil","night, UV light detection","warm, still, moonless night, becoming cooler later",specimen sitting on dry riverbed
3155_2250,3437,Taaiboschfontein,2017/02/27 22:01,2017/02/27, 22:01:56,LP,Buthidae,Parabuthus,capensis,8,"L. Prendini, 2017",South Africa,Western Cape Prov.,Beaufort West Distr.,Farm Taaiboschfontein 61,3122DD,"31°55'07.7""S","22°52'45.5""E",-31.91880556,22.87930556,,,,,1227 m,27,2,2017,,,,L. Prendini & R. Christiaan,Upper Karoo Hardeveld,Upper Karoo Bioregion,"Nama karoo on flat to gently sloping plain intersected by dry riverbed with many Acacia karoo trees, sandy to gravelly-loam on slopes and riverbed","night, UV light detection","warm, still, moonless night, becoming cooler later","specimens fairly common, walking on ground, mostly near riverbed"
3155_2250,3437,Taaiboschfontein,2017/02/27 22:01,2017/02/27, 22:01:56,LP,Buthidae,Uroplectes,carinatus,3,"L. Prendini, 2017",South Africa,Western Cape Prov.,Beaufort West Distr.,Farm Taaiboschfontein 61,3122DD,"31°55'07.7""S","22°52'45.5""E",-31.91880556,22.87930556,,,,,1227 m,27,2,2017,,,,L. Prendini & R. Christiaan,Upper Karoo Hardeveld,Upper Karoo Bioregion,"Nama karoo on flat to gently sloping plain intersected by dry riverbed with many Acacia karoo trees, sandy to gravelly-loam on slopes and riverbed","night, UV light detection","warm, still, moonless night, becoming cooler later","specimens uncommon, sitting or walking on ground or bushes"
3155_2250,3437,Taaiboschfontein,2017/02/27 23:10,2017/02/27, 23:10:50,LP,Buthidae,Parabuthus,capensis,1,"L. Prendini, 2017",South Africa,Western Cape Prov.,Beaufort West Distr.,Farm Taaiboschfontein 61,3122DD,"31°55'24.5""S","22°52'40.6""E",-31.92347222,22.87794444,,,,,1251 m,27,2,2017,,,,L. Prendini & R. Christiaan,Upper Karoo Hardeveld,Upper Karoo Bioregion,"Nama karoo on rocky slopes of two lare mountains intersected by ravine with dry, sandy riverbed, many Acacia karoo trees in riverbed, slopes with sparse, spiny bushes on shaley-loam soil, many loose and embedded dolerite (ironstone) rocks, some scattered sandstone","night, UV light detection","warm, still, moonless night, becoming cooler later",specimen sitting on ground
3155_2250,3437,Taaiboschfontein,2017/02/27 23:10,2017/02/27, 23:10:50,LP,Buthidae,Uroplectes,schlechteri,3,"L. Prendini, 2017",South Africa,Western Cape Prov.,Beaufort West Distr.,Farm Taaiboschfontein 61,3122DD,"31°55'24.5""S","22°52'40.6""E",-31.92347222,22.87794444,,,,,1251 m,27,2,2017,,,,L. Prendini & R. Christiaan,Upper Karoo Hardeveld,Upper Karoo Bioregion,"Nama karoo on rocky slopes of two lare mountains intersected by ravine with dry, sandy riverbed, many Acacia karoo trees in riverbed, slopes with sparse, spiny bushes on shaley-loam soil, many loose and embedded dolerite (ironstone) rocks, some scattered sandstone","night, UV light detection","warm, still, moonless night, becoming cooler later",specimens sitting/walking on ground
3155_2250,3437,Taaiboschfontein,2017/02/27 23:10,2017/02/27, 23:10:50,LP,Scorpionidae,Opistophthalmus,austerus,1,"L. Prendini, 2017",South Africa,Western Cape Prov.,Beaufort West Distr.,Farm Taaiboschfontein 61,3122DD,"31°55'24.5""S","22°52'40.6""E",-31.92347222,22.87794444,,,,,1251 m,27,2,2017,,,,L. Prendini & R. Christiaan,Upper Karoo Hardeveld,Upper Karoo Bioregion,"Nama karoo on rocky slopes of two lare mountains intersected by ravine with dry, sandy riverbed, many Acacia karoo trees in riverbed, slopes with sparse, spiny bushes on shaley-loam soil, many loose and embedded dolerite (ironstone) rocks, some scattered sandstone","night, UV light detection","warm, still, moonless night, becoming cooler later","specimen doorkeeping at burrow entrances under stone, in same area where O. karrooensis collected"
3155_2250,3437,Taaiboschfontein,2017/02/27 23:10,2017/02/27, 23:10:50,LP,Scorpionidae,Opistophthalmus,karrooensis,8,"L. Prendini, 2017",South Africa,Western Cape Prov.,Beaufort West Distr.,Farm Taaiboschfontein 61,3122DD,"31°55'24.5""S","22°52'40.6""E",-31.92347222,22.87794444,,,,,1251 m,27,2,2017,,,,L. Prendini & R. Christiaan,Upper Karoo Hardeveld,Upper Karoo Bioregion,"Nama karoo on rocky slopes of two lare mountains intersected by ravine with dry, sandy riverbed, many Acacia karoo trees in riverbed, slopes with sparse, spiny bushes on shaley-loam soil, many loose and embedded dolerite (ironstone) rocks, some scattered sandstone","night, UV light detection","warm, still, moonless night, becoming cooler later","specimens uncommon, sitting on ground or rocks, some doorkeeping at burrow entrances below rocks"
3155_2250,3437,Taaiboschfontein,2017/02/27 23:10,2017/02/27, 23:10:50,LP,Scorpionidae,Opistophthalmus,sp.,7,"L. Prendini, 2017",South Africa,Western Cape Prov.,Beaufort West Distr.,Farm Taaiboschfontein 61,3122DD,"31°55'24.5""S","22°52'40.6""E",-31.92347222,22.87794444,,,,,1251 m,27,2,2017,,,,L. Prendini & R. Christiaan,Upper Karoo Hardeveld,Upper Karoo Bioregion,"Nama karoo on rocky slopes of two lare mountains intersected by ravine with dry, sandy riverbed, many Acacia karoo trees in riverbed, slopes with sparse, spiny bushes on shaley-loam soil, many loose and embedded dolerite (ironstone) rocks, some scattered sandstone","night, UV light detection, burrow excavation","warm, still, moonless night, becoming cooler later","specimens uncommon, male and 2 juvs sitting on riverbed, female and 2 juvs sitting in open on rocky slope, 1 subad. excavated from spiral burrow in open ground"
3155_2250,3437,Taaiboschfontein,2017/02/27 23:14,2017/02/27, 23:14:10,RC,Scorpionidae,Opistophthalmus,karrooensis,3,"L. Prendini, 2017",South Africa,Western Cape Prov.,Beaufort West Distr.,Farm Taaiboschfontein 61,3122DD,"31°55'24.5""S","22°52'40.6""E",-31.92347222,22.87794444,,,,,1251 m,27,2,2017,,,,L. Prendini & R. Christiaan,Upper Karoo Hardeveld,Upper Karoo Bioregion,"Nama karoo on rocky slopes of two lare mountains intersected by ravine with dry, sandy riverbed, many Acacia karoo trees in riverbed, slopes with sparse, spiny bushes on shaley-loam soil, many loose and embedded dolerite (ironstone) rocks, some scattered sandstone","night, UV light detection","warm, still, moonless night, becoming cooler later","specimens uncommon, sitting on ground or rocks, some doorkeeping at burrow entrances below rocks"
3155_2250,3437,Taaiboschfontein,2017/02/27 23:14,2017/02/27, 23:14:10,RC,Scorpionidae,Opistophthalmus,sp.,1,"L. Prendini, 2017",South Africa,Western Cape Prov.,Beaufort West Distr.,Farm Taaiboschfontein 61,3122DD,"31°55'24.5""S","22°52'40.6""E",-31.92347222,22.87794444,,,,,1251 m,27,2,2017,,,,L. Prendini & R. Christiaan,Upper Karoo Hardeveld,Upper Karoo Bioregion,"Nama karoo on rocky slopes of two lare mountains intersected by ravine with dry, sandy riverbed, many Acacia karoo trees in riverbed, slopes with sparse, spiny bushes on shaley-loam soil, many loose and embedded dolerite (ironstone) rocks, some scattered sandstone","night, UV light detection, burrow excavation","warm, still, moonless night, becoming cooler later","specimens uncommon, male and 2 juvs sitting on riverbed, female and 2 juvs sitting in open on rocky slope, 1 subad. excavated from spiral burrow in open ground"
3150_2045,3547,Titusfontein,2017/02/21 22:40,2017/02/21, 22:40:31,RC,Buthidae,Parabuthus,capensis,1,"L. Prendini, 2017",South Africa,Northern Cape Prov.,Sutherland Distr.,Farm Koedoesdraai on Titusfontein 12,3120DD,"31°53'31.5""S","20°47'12.1""E",-31.89208333,20.78669444,,,,,1165 m,21,2,2017,,,,L. Prendini & R. Christiaan,Western Upper Karoo,Upper Karoo Bioregion,"Nama karoo on low rocky ridges intersected by dry watercourses, sandstone rocks and sandy-loam soil","night, UV light detection","cold, fairly windy, moonless night",specimen sitting on ground surface
3150_2045,3547,Titusfontein,2017/02/21 22:40,2017/02/21, 22:40:31,RC,Buthidae,Uroplectes,carinatus,2,"L. Prendini, 2017",South Africa,Northern Cape Prov.,Sutherland Distr.,Farm Koedoesdraai on Titusfontein 12,3120DD,"31°53'31.5""S","20°47'12.1""E",-31.89208333,20.78669444,,,,,1165 m,21,2,2017,,,,L. Prendini & R. Christiaan,Western Upper Karoo,Upper Karoo Bioregion,"Nama karoo on low rocky ridges intersected by dry watercourses, sandstone rocks and sandy-loam soil","night, UV light detection","cold, fairly windy, moonless night","specimens uncommon, sitting in bushes"
3150_2045,3547,Titusfontein,2017/02/21 23:12,2017/02/21, 23:12:28,LP,Buthidae,Parabuthus,capensis,1,"L. Prendini, 2017",South Africa,Northern Cape Prov.,Sutherland Distr.,Farm Koedoesdraai on Titusfontein 12,3120DD,"31°53'31.5""S","20°47'12.1""E",-31.89208333,20.78669444,,,,,1165 m,21,2,2017,,,,L. Prendini & R. Christiaan,Western Upper Karoo,Upper Karoo Bioregion,"Nama karoo on low rocky ridges intersected by dry watercourses, sandstone rocks and sandy-loam soil","night, UV light detection","cold, fairly windy, moonless night",specimen sitting on ground surface
3150_2045,3547,Titusfontein,2017/02/21 23:12,2017/02/21, 23:12:28,LP,Buthidae,Uroplectes,carinatus,7,"L. Prendini, 2017",South Africa,Northern Cape Prov.,Sutherland Distr.,Farm Koedoesdraai on Titusfontein 12,3120DD,"31°53'31.5""S","20°47'12.1""E",-31.89208333,20.78669444,,,,,1165 m,21,2,2017,,,,L. Prendini & R. Christiaan,Western Upper Karoo,Upper Karoo Bioregion,"Nama karoo on low rocky ridges intersected by dry watercourses, sandstone rocks and sandy-loam soil","night, UV light detection","cold, fairly windy, moonless night","specimens uncommon, sitting in bushes"
3150_2045,3547,Titusfontein,2017/02/21 23:12,2017/02/21, 23:12:28,LP,Scorpionidae,Opistophthalmus,pallipes,1,"L. Prendini, 2017",South Africa,Northern Cape Prov.,Sutherland Distr.,Farm Koedoesdraai on Titusfontein 12,3120DD,"31°53'31.5""S","20°47'12.1""E",-31.89208333,20.78669444,,,,,1165 m,21,2,2017,,,,L. Prendini & R. Christiaan,Western Upper Karoo,Upper Karoo Bioregion,"Nama karoo on low rocky ridges intersected by dry watercourses, sandstone rocks and sandy-loam soil","night, UV light detection","cold, fairly windy, moonless night",specimen sitting on ground in rocky area
3150_2045,3547,,,,,,Scorpionidae,Opistophthalmus,karrooensis,25,"L. Prendini, 2017",South Africa,Northern Cape Prov.,Sutherland Distr.,"Farm Ottergat on Titusfontein 12, near homestead",3120DD,"31°51'09.4""S","20°48'40.9""E",-31.85261111,20.81136111,,,,,1151 m,22,2,2017,,,,L. Prendini & R. Christiaan,Western Upper Karoo,Upper Karoo Bioregion,"Nama karoo on low rocky sandstone ridges, sparse vegetation, spiny bushes on yellowish sandy-loam, many flat sandstone rocks","day, rock-rolling",,specimens common in scrapes under stones
3120_2215,4418,Rhenosterfontein / Lushof,2017/02/24 23:33,2017/02/24, 23:33:26,LP,Buthidae,Parabuthus,capensis,2,"L. Prendini, 2017",South Africa,Northern Cape Prov.,Carnarvon Distr.,"Farm Rhenosterfontein 570, N of Loxton on R63 to Carnarvon",3122AD,"31°21'42.3""S","22°17'47.9""E",-31.36175,22.29663889,,,,,1389 m,24,2,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama karoo on gently sloping rocky plain leading down to dry riverbed with dolerite koppies in distance, many loose, flat sandstone rocks on plain, outcrops in places, sandy-loam soil becoming sandier in riverbed, coarse reddish-brown on koppies","night, UV light detection","cool, moonless night with slight breeze that dropped later, rained earlier in day, soil damp, rains on horizon","specimens uncommon on plain, a few near riverbed, walking on sandy ground"
